member_id	member_type	member_name	script_id	chunk_id	fourcc	asset_path
8	text	ktchn_countr_2.props	0	21	STXT	text/00008_ktchn_countr_2.props_stxt_0.txt
8	text	ktchn_countr_2.props	0	21	STXT	raw_chunks/00008_ktchn_countr_2.props_21_STXT.bin
25	text	asset.index	0	33	STXT	text/00025_asset.index_stxt_0.txt
25	text	asset.index	0	33	STXT	raw_chunks/00025_asset.index_33_STXT.bin
28	bitmap		0			bitmaps/00028_member.png
28	bitmap		0	49	BITD	raw_chunks/00028_member_49_BITD.bin
29	text	memberalias.index	0	30	STXT	text/00029_memberalias.index_stxt_0.txt
29	text	memberalias.index	0	30	STXT	raw_chunks/00029_memberalias.index_30_STXT.bin
35	bitmap	ktchn_countr_2_small	0			bitmaps/00035_ktchn_countr_2_small.png
35	bitmap	ktchn_countr_2_small	0	65	BITD	raw_chunks/00035_ktchn_countr_2_small_65_BITD.bin
46	bitmap	ktchn_countr_2_a_0_2_1_0_0	0			bitmaps/00046_ktchn_countr_2_a_0_2_1_0_0.png
46	bitmap	ktchn_countr_2_a_0_2_1_0_0	0	67	BITD	raw_chunks/00046_ktchn_countr_2_a_0_2_1_0_0_67_BITD.bin
62	bitmap	ktchn_countr_2_b_0_2_1_0_0	0			bitmaps/00062_ktchn_countr_2_b_0_2_1_0_0.png
62	bitmap	ktchn_countr_2_b_0_2_1_0_0	0	53	BITD	raw_chunks/00062_ktchn_countr_2_b_0_2_1_0_0_53_BITD.bin
